1 input_2_1 AGM6 Test Case.asc  ' AGM6 ' Feb 17 2025 12:34:49
  0  0 69
time,lconv,vmach,pdynmc,VAEL1,VAEL2,VAEL3,psiblx,thtblx,phiblx,alppx,phipx,alphax,betax,ppx,qqx,rrx,SBEL1,SBEL2,SBEL3,dvbe,hbe,psivlx,thtvlx,anx,ayx,vmass,thrust,fmasse,stmarg,realq1,realq2,wnq,zetq,gavail,gmax,trcond,epy,epz,thtpb,psipb,ththb,phihb,sigdpy,sigdpz,ancomx,alcomx,all,ann,psiobcx,thtobcx,wacl,phicomx,dpcx,dqcx,drcx,qqcomx,rrcomx,dpx,dqx,drx,miss,MISS_P1,MISS_P2,MISS_P3,dbt,psiplx,thtplx,critmax,
2.2,0,0.9368,25128.7,-2.29077,22.2187,0.012216,-4.66705,-4.05392,0.0165964,0.494118,87.717,0.0197344,0.495002,-0.0681611,-2.07277,-0.589691,641.672,1.19908,-6977.14,290.937,6977.14,0.1156,-4.11672,0.00149865,-0.0417647,1360,0,0,0.532021,0,0,2.73534,0.0496153,2.21803,2.26257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.000316342,-0.0205777,0.0912433,0,0,0.000328761,-0.0235806,0.0922936,0,0,0,0,34556.2,0,0,100,
2.3,0,0.936736,25132.2,-2.3259,22.3653,0.00163004,-4.71908,-4.2592,0.0138619,0.487361,89.5187,0.0041137,0.48964,-0.0589379,-2.03348,-0.448109,670.683,1.25609,-6975,290.877,6975,0.109609,-4.30914,0.000114689,-0.0409441,1360,0,0,0.531958,0,0,2.73512,0.0496206,2.2189,2.26284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.000260802,-0.00898748,0.10273,0,0,0.000272873,-0.0114,0.100847,0,0,0,0,34528.4,0,0,100,
2.4,0,0.936669,25135.9,-2.34781,22.6369,-0.00386107,-4.75794,-4.46087,0.0111231,0.475761,90.9246,-0.00768428,0.476113,-0.0501538,-2.00051,-0.32638,699.682,1.31009,-6972.77,290.82,6972.77,0.103817,-4.50176,-0.000911265,-0.0397479,1360,0,0,0.531867,0,0,2.73465,0.0496262,2.22022,2.26311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.000212347,0.000446775,0.107734,0,0,0.000222103,-0.00151886,0.105859,0,0,0,0,34500.7,0,0,100,
2.5,0,0.936598,25139.7,-2.39972,22.4735,0.00491482,-4.78583,-4.65956,0.00834046,0.4556,92.0522,-0.0163523,0.456348,-0.0419641,-1.97383,-0.23076,728.668,1.36122,-6970.43,290.767,6970.43,0.0984103,-4.69454,-0.0016441,-0.0377851,1360,0,0,0.531729,0,0,2.73376,0.0496321,2.22232,2.2634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.000173704,0.00783902,0.109949,0,0,0.000181742,0.00636628,0.1099,0,0,0,0,34473,0,0,100,
2.6,0,0.936525,25143.8,-2.40761,22.8296,-0.00165657,-4.80498,-4.85585,0.00537832,0.431606,92.9834,-0.0225245,0.432174,-0.0344641,-1.95242,-0.15085,757.64,1.40971,-6968.01,290.717,6968.01,0.0934135,-4.8874,-0.00215792,-0.0356491,1360,0,0,0.531567,0,0,2.73266,0.0496384,2.22478,2.26371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.000143853,0.0132527,0.107252,0,0,0.000149595,0.0122021,0.108028,0,0,0,0,34445.2,0,0,100,
2.7,0,0.936452,25148.1,-2.41115,23.1885,-0.014636,-4.81657,-5.0502,0,0.407469,93.7762,-0.0266939,0.404431,-0.027645,-1.93485,-0.079894,786.6,1.45574,-6965.48,290.67,6965.48,0.088822,-5.08032,-0.00252147,-0.0335621,1360,0,0,0.531402,0,0,2.73156,0.0496449,2.22729,2.26404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.000125493,0.0170241,0.102066,0,0,0.0001284,0.0163702,0.104101,0,0,0,0,34417.5,0,0,100,
2.8,0,0.936378,25152.7,-2.44862,23.1022,0.00148377,-4.82181,-5.24299,0,0.375356,94.4748,-0.0292756,0.374083,-0.0214327,-1.92142,-0.0269887,815.546,1.49956,-6962.86,290.627,6962.86,0.0847557,-5.27326,-0.00268938,-0.0306543,1360,0,0,0.531189,0,0,2.73003,0.0496518,2.23053,2.2644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.000116721,0.0203423,0.102115,0,0,0.000118525,0.019849,0.103622,0,0,0,0,34389.7,0,0,100,
2.9,0,0.936306,25157.7,-2.48023,23.0614,0.0177603,-4.8225,-5.43461,0,0.346467,95.1173,-0.0306836,0.342631,-0.0157825,-1.911,0.0137062,844.479,1.54145,-6960.14,290.588,6960.14,0.0812046,-5.46619,-0.00281518,-0.0282624,1360,0,0,0.530991,0,0,2.72867,0.0496589,2.23353,2.26479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.000108134,0.0217025,0.0925085,0,0,0.000109832,0.0216082,0.0957283,0,0,0,0,34362,0,0,100,
3,0,0.936235,25163.1,-2.49132,23.2303,0.0153801,-4.81928,-5.62526,0,0.314424,95.7289,-0.0311421,0.310416,-0.01072,-1.90228,0.0495216,873.399,1.58164,-6957.32,290.552,6957.32,0.0781325,-5.65909,-0.00282297,-0.0255105,1360,0,0,0.530772,0,0,2.72712,0.0496664,2.23684,2.26522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.000103663,0.0234437,0.0903166,0,0,0.000103998,0.0230713,0.0906186,0,0,0,0,34334.2,0,0,100,
3.1,0,0.938709,25305.8,-2.50524,23.3046,-0.0102914,-4.80769,-5.77203,-0,0.278344,86.4815,0.0166893,0.271424,-0.00660689,-0.160509,0.294233,902.346,1.61697,-6954.4,291.323,6954.4,0.0612734,-5.85813,-0.0635199,-0.0312686,1359.52,11145.4,0.478132,0.531692,0,0,2.73654,0.0496933,2.25553,2.28082,0,0,0,0,0,0,0,0,0,1.4171,0.183287,0.183287,1.4171,21.8688,-6.17104,2,0,0.000179681,-2.49393,-0.245297,0,0,0.000129927,-2.18174,-0.201396,0,0,0,0,34306.4,0,0,100,
3.2,0,0.941245,25452.8,-2.50233,23.5872,-0.0177757,-4.74542,-5.54788,-0,0.485078,22.6864,0.439906,0.183891,0.0013956,4.68438,0.964745,931.359,1.64347,-6951.37,292.107,6951.37,0.0435684,-6.06461,-0.0275381,-0.0270257,1359.04,11145.1,0.963545,0.533924,0,0,2.75888,0.0497215,2.25253,2.29691,0,0,0,0,0,0,0,0,0,1.42008,0.185204,0.185204,1.42008,21.8296,-6.38418,2,0,0.000637313,-2.03652,-0.209564,0,0,0.000576515,-2.22806,-0.230047,0,0,0,0,34278.5,0,0,100,
3.3,0,0.943784,25600.7,-2.50773,23.6821,-0.0684527,-4.62159,-4.90434,-0,1.27185,1.78571,1.26635,0.039477,0.0306264,7.94998,1.44032,960.441,1.66157,-6948.23,292.896,6948.23,0.0284751,-6.25302,0.066297,-0.00769297,1358.55,11144.7,1.44896,0.547541,0,0,2.83797,0.0494053,2.19597,2.31312,0,0,0,0,0,0,0,0,0,1.42444,0.187265,0.187265,1.42444,21.7481,-6.98584,2,0,0.000625007,-1.59802,-0.0812856,0,0,0.000608167,-1.65106,-0.101108,0,0,0,0,34250.6,0,0,100,
3.4,0,0.946315,25749,-2.55513,23.754,0.258803,-4.4704,-4.00617,-0,2.33264,-3.10825,2.32605,-0.126275,0.0281348,9.88706,1.54954,989.59,1.6732,-6945,293.686,6945,0.0179536,-6.41841,0.173236,0.0116343,1358.07,11144.3,1.93437,0.577706,0,0,2.98114,0.0485294,2.10788,2.32939,0,0,0,0,0,0,0,0,0,1.42924,0.189278,0.189278,1.42924,21.6545,-7.82356,2,0,0.00160604,-1.54793,-0.126691,0,0,0.00121425,-1.55121,-0.105573,0,0,0,0,34222.6,0,0,100,
3.5,0,0.94882,25896.6,-2.57764,23.8115,0.355946,-4.314,-2.96138,-0.00816906,3.52134,-4.76468,3.50683,-0.292114,-0.0431758,10.8792,1.57691,1018.81,1.6805,-6941.67,294.47,6941.67,0.0113162,-6.55692,0.301565,0.0300454,1357.58,11144,2.41979,0.61114,0,0,3.15062,0.0477107,1.99302,2.34562,0,0,0,0,0,0,0,0,0,1.43379,0.191268,0.191268,1.43379,21.5682,-8.79915,2,0,0.00518514,-1.61303,-0.197675,0,0,0.00409873,-1.60588,-0.188505,0,0,0,0,34194.5,0,0,100,
3.6,0,0.951273,26042.2,-2.57689,23.8791,0.268689,-4.15935,-1.86183,-0.0397664,4.73728,-5.47928,4.71422,-0.451687,-0.190306,10.9507,1.50517,1048.1,1.68547,-6938.28,295.243,6938.28,0.00889036,-6.66603,0.441084,0.0512041,1357.09,11143.6,2.9052,0.655429,0,0,3.38891,0.0468354,1.86362,2.36248,0,0,0,0,0,0,0,0,0,1.43761,0.193378,0.193378,1.43761,21.4915,-9.83001,2,0,0.012259,-1.88413,-0.269143,0,0,0.0103787,-1.78576,-0.247762,0,0,0,0,34166.3,0,0,100,
3.7,0,0.953651,26184.3,-2.56464,23.9508,0.0999708,-4.01747,-0.790334,-0.0778556,5.89622,-5.80499,5.86522,-0.59522,-0.388207,10.4862,1.35867,1077.46,1.69036,-6934.82,295.994,6934.82,0.0108319,-6.74608,0.565444,0.0697828,1356.61,11143.2,3.39061,0.722878,0,0,3.65899,0.0451807,1.73282,2.37972,0,0,0,0,0,0,0,0,0,1.44045,0.195738,0.195738,1.44045,21.4293,-10.8414,2,0,0.0224892,-2.68549,-0.419614,0,0,0.0199777,-2.49677,-0.384513,0,0,0,0,34138,0,0,100,
3.8,0,0.955938,26321.9,-2.57557,23.9995,0.125043,-3.88901,0.245627,-0.130701,6.99312,-5.95785,6.95495,-0.724,-0.602938,10.2059,1.24431,1106.89,1.69722,-6931.33,296.719,6931.33,0.0165452,-6.80057,0.693531,0.0883924,1356.12,11142.8,3.87603,0.789426,0,0,3.9145,0.0437306,1.59719,2.39648,0,0,0,0,0,0,0,0,0,1.44235,0.198447,0.198447,1.44235,21.3799,-11.8275,2,0,0.0350026,-3.35922,-0.554334,0,0,0.0320538,-3.20851,-0.523399,0,0,0,0,34109.7,0,0,100,
3.9,0,0.958119,26454.3,-2.58401,24.0442,0.134877,-3.77348,1.24849,-0.201388,8.02989,-6.02369,7.9855,-0.839862,-0.810682,9.84235,1.12619,1136.38,1.70801,-6927.8,297.413,6927.8,0.0259384,-6.829,0.815982,0.105328,1355.64,11142.4,4.36144,0.846478,0,0,4.12144,0.042587,1.46618,2.41264,0,0,0,0,0,0,0,0,0,1.44337,0.201525,0.201525,1.44337,21.3413,-12.7906,2,0,0.0490152,-4.08196,-0.69936,0,0,0.0457984,-3.92653,-0.668362,0,0,0,0,34081.3,0,0,100,
4,0,0.960183,26580.6,-2.6071,24.0727,0.265262,-3.671,2.21026,-0.289551,9.00016,-6.0443,8.95035,-0.943781,-0.994814,9.32775,0.996174,1165.95,1.72455,-6924.26,298.073,6924.26,0.038746,-6.83282,0.934489,0.122409,1355.15,11142,4.84685,0.897301,0,0,4.30846,0.0416872,1.33775,2.42812,0,0,0,0,0,0,0,0,0,1.44355,0.204942,0.204942,1.44355,21.3119,-13.7227,2,0,0.0638211,-4.83092,-0.843247,0,0,0.0604846,-4.65394,-0.809225,0,0,0,0,34052.8,0,0,100,
4.1,0,0.962124,26700.4,-2.61711,24.1061,0.296398,-3.58369,3.11094,-0.393114,9.88553,-6.03518,9.83129,-1.03421,-1.1416,8.62523,0.850666,1195.58,1.74857,-6920.71,298.696,6920.71,0.0546086,-6.81386,1.04314,0.137222,1354.67,11141.6,5.33227,0.914548,0,0,4.37923,0.0414465,1.2194,2.44286,0,0,0,0,0,0,0,0,0,1.44502,0.205333,0.205333,1.44502,21.1265,-14.6548,2,0,0.0787094,-5.4956,-0.974421,0,0,0.0754217,-5.34337,-0.94501,0,0,0,0,34024.3,0,0,100,
4.2,0,0.96394,26813.5,-2.60936,24.1477,0.189531,-3.51233,3.93148,-0.508481,10.6691,-6.00887,10.6114,-1.11045,-1.23869,7.72674,0.7005,1225.26,1.78154,-6917.17,299.282,6917.17,0.0729831,-6.77413,1.14253,0.149975,1354.18,11141.2,5.81768,0.930604,0,0,4.4446,0.0412275,1.10948,2.45683,0,0,0,0,0,0,0,0,0,1.44378,0.209187,0.209187,1.44378,21.1129,-15.4662,2,0,0.0929073,-6.19116,-1.1041,0,0,0.0898405,-6.03368,-1.0756,0,0,0,0,33995.7,0,0,100,
4.3,0,0.965635,26920.2,-2.57768,24.2014,-0.109771,-3.45604,4.65783,-0.630798,11.3398,-5.97522,11.2795,-1.17281,-1.27819,6.77749,0.569125,1255.01,1.82463,-6913.66,299.831,6913.66,0.0932721,-6.71652,1.22658,0.160238,1353.7,11140.8,6.30309,0.943087,0,0,4.48167,0.0410039,1.01427,2.47007,0,0,0,0,0,0,0,0,0,1.44204,0.213106,0.213106,1.44204,21.105,-16.1922,2,0,0.105696,-6.85613,-1.22279,0,0,0.102996,-6.71563,-1.19772,0,0,0,0,33967.1,0,0,100,
4.4,0,0.967221,27020.9,-2.58593,24.2233,-0.0858103,-3.41167,5.29235,-0.754536,11.9033,-5.94196,11.8409,-1.22346,-1.26171,5.89855,0.472455,1284.82,1.87873,-6910.16,300.346,6910.16,0.114931,-6.64412,1.29762,0.168579,1353.21,11140.4,6.78851,0.954767,0,0,4.49834,0.0407219,0.934044,2.48261,0,0,0,0,0,0,0,0,0,1.43995,0.216962,0.216962,1.43995,21.1003,-16.833,2,0,0.116621,-7.43392,-1.3236,0,0,0.114358,-7.31313,-1.30276,0,0,0,0,33938.4,0,0,100,
4.5,0,0.968708,27116.2,-2.60406,24.2354,0.0233974,-3.37547,5.84479,-0.87458,12.3721,-5.91376,12.3081,-1.26492,-1.20022,5.15856,0.408607,1314.68,1.9445,-6906.71,300.831,6906.71,0.137638,-6.55957,1.35669,0.176251,1352.73,11140.1,7.27392,0.967615,0,0,4.51551,0.0404129,0.868411,2.49454,0,0,0,0,0,0,0,0,0,1.43763,0.220641,0.220641,1.43763,21.097,-17.396,2,0,0.12559,-7.89703,-1.40496,0,0,0.123755,-7.8073,-1.38825,0,0,0,0,33909.7,0,0,100,
4.6,0,0.970108,27206.6,-2.57857,24.2734,-0.23057,-3.34447,6.33092,-0.987084,12.7644,-5.88981,12.699,-1.2991,-1.10916,4.55085,0.368646,1344.59,2.02249,-6903.29,301.289,6903.29,0.161237,-6.46481,1.40856,0.182899,1352.24,11139.7,7.75933,0.981138,0,0,4.53282,0.0400923,0.813741,2.5059,0,0,0,0,0,0,0,0,0,1.43516,0.224058,0.224058,1.43516,21.0945,-17.8943,2,0,0.132774,-8.24298,-1.47275,0,0,0.131314,-8.17214,-1.45865,0,0,0,0,33880.9,0,0,100,
4.7,0,0.971428,27292.6,-2.61592,24.2675,0.0492667,-3.3163,6.7586,-1.08969,13.0892,-5.87228,13.0228,-1.32766,-1.00277,3.98353,0.348557,1374.55,2.11313,-6899.92,301.723,6899.92,0.185513,-6.36119,1.45315,0.188609,1351.76,11139.3,8.24475,0.990469,0,0,4.55213,0.0399117,0.76854,2.51676,0,0,0,0,0,0,0,0,0,1.4326,0.227163,0.227163,1.4326,21.0918,-18.3346,2,0,0.138448,-8.48599,-1.52235,0,0,0.137302,-8.45638,-1.51565,0,0,0,0,33852.1,0,0,100,
4.8,0,0.972679,27374.7,-2.60209,24.2925,-0.10704,-3.28974,7.12579,-1.18131,13.3461,-5.86298,13.2786,-1.35112,-0.890474,3.30641,0.32016,1404.56,2.21679,-6896.61,302.135,6896.61,0.210397,-6.24972,1.49196,0.193826,1351.27,11138.9,8.73016,0.989691,0,0,4.57486,0.0400451,0.733069,2.52717,0,0,0,0,0,0,0,0,0,1.42999,0.229938,0.229938,1.42999,21.0879,-18.7146,2,0,0.142842,-8.66007,-1.55852,0,0,0.141971,-8.61397,-1.54928,0,0,0,0,33823.3,0,0,100,
4.9,0,0.973873,27453.5,-2.61488,24.2982,-0.0299344,-3.26522,7.42218,-1.26153,13.5265,-5.86063,13.4583,-1.3685,-0.772077,2.61056,0.295692,1434.62,2.33378,-6893.35,302.53,6893.35,0.235676,-6.13246,1.51782,0.19729,1350.78,11138.6,9.21557,0.990089,0,0,4.59508,0.0401331,0.708787,2.53721,0,0,0,0,0,0,0,0,0,1.42741,0.232383,0.232383,1.42741,21.0822,-19.0245,2,0,0.14593,-8.85115,-1.59687,0,0,0.145362,-8.81241,-1.58904,0,0,0,0,33794.4,0,0,100,
5,0,0.975024,27529.8,-2.6229,24.3049,0.0085741,-3.24094,7.65401,-1.32953,13.6389,-5.86797,13.57,-1.38138,-0.64843,2.021,0.29427,1464.72,2.46429,-6890.15,302.912,6890.15,0.261132,-6.0116,1.53489,0.19982,1350.3,11138.2,9.70099,0.991848,0,0,4.61308,0.0401711,0.694581,2.54697,0,0,0,0,0,0,0,0,0,1.42491,0.234494,0.234494,1.42491,21.074,-19.27,2,0,0.147674,-8.99223,-1.62631,0,0,0.147395,-8.96535,-1.62051,0,0,0,0,33765.5,0,0,100,
5.1,0,0.976145,27604.3,-2.6336,24.308,0.0751662,-3.21475,7.83237,-1.38484,13.6958,-5.88826,13.6262,-1.39182,-0.52711,1.5404,0.311768,1494.87,2.60841,-6887,303.284,6887,0.2867,-5.88858,1.54523,0.201892,1349.81,11137.8,10.1864,0.994933,0,0,4.62926,0.040162,0.688664,2.55653,0,0,0,0,0,0,0,0,0,1.42238,0.23511,0.23511,1.42238,21.1207,-19.4351,2,0,0.148287,-9.08377,-1.64705,0,0,0.148233,-9.06725,-1.64288,0,0,0,0,33736.6,0,0,100,
5.2,0,0.977244,27677.5,-2.63876,24.3131,0.0935701,-3.18523,7.96763,-1.42797,13.709,-5.92355,13.6384,-1.40145,-0.416662,1.15716,0.341712,1525.06,2.76624,-6883.92,303.65,6883.92,0.312387,-5.76452,1.55029,0.203737,1349.33,11137.5,10.6718,0.999258,0,0,4.644,0.0401104,0.689376,2.56595,0,0,0,0,0,0,0,0,0,1.42007,0.236571,0.236571,1.42007,21.105,-19.5819,2,0,0.148097,-9.13396,-1.66331,0,0,0.148192,-9.12595,-1.66002,0,0,0,0,33707.6,0,0,100,
5.3,0,0.978328,27749.8,-2.61313,24.338,-0.184121,-3.15145,8.06891,-1.46019,13.6882,-5.97547,13.6165,-1.41159,-0.323386,0.857915,0.379998,1555.29,2.93788,-6880.9,304.011,6880.9,0.338237,-5.64026,1.55129,0.205592,1348.84,11137.2,11.1572,1.00471,0,0,4.65762,0.0400216,0.695259,2.57528,0,0,0,0,0,0,0,0,0,1.41785,0.237758,0.237758,1.41785,21.0849,-19.6933,2,0,0.147434,-9.15101,-1.67653,0,0,0.147608,-9.14974,-1.67377,0,0,0,0,33678.6,0,0,100,
5.4,0,0.979404,27821.5,-2.64392,24.3224,0.0859576,-3.11294,8.144,-1.48335,13.642,-6.04503,13.5688,-1.42324,-0.250526,0.630183,0.421911,1585.56,3.12349,-6877.95,304.369,6877.95,0.364327,-5.51646,1.54923,0.207628,1348.36,11136.8,11.6426,1.01118,0,0,4.67038,0.0399009,0.705086,2.58456,0,0,0,0,0,0,0,0,0,1.4157,0.23872,0.23872,1.4157,21.0602,-19.7773,2,0,0.146575,-9.14209,-1.68837,0,0,0.146772,-9.14603,-1.68578,0,0,0,0,33649.6,0,0,100,
5.5,0,0.980475,27892.8,-2.63826,24.3314,0.000665409,-3.06969,8.19947,-1.49954,13.5775,-6.1322,13.5025,-1.43699,-0.198502,0.462186,0.463361,1615.88,3.32324,-6875.05,304.726,6875.05,0.390753,-5.39359,1.54497,0.209946,1347.87,11136.5,12.1281,1.01855,0,0,4.68251,0.0397536,0.717803,2.59381,0,0,0,0,0,0,0,0,0,1.41362,0.239511,0.239511,1.41362,21.0309,-19.8408,2,0,0.145729,-9.11343,-1.70015,0,0,0.145909,-9.12124,-1.69747,0,0,0,0,33620.6,0,0,100,
5.6,0,0.981546,27964,-2.63296,24.3396,-0.0832739,-3.02203,8.24077,-1.51081,13.5004,-6.23596,13.4232,-1.45306,-0.165405,0.343731,0.501368,1646.24,3.53737,-6872.22,305.083,6872.22,0.417607,-5.27196,1.53921,0.212584,1347.39,11136.2,12.6135,1.02671,0,0,4.6942,0.0395846,0.73255,2.60306,0,0,0,0,0,0,0,0,0,1.41159,0.240183,0.240183,1.41159,20.9972,-19.8894,2,0,0.145025,-9.0701,-1.71273,0,0,0.145166,-9.08076,-1.70982,0,0,0,0,33591.5,0,0,100,
5.7,0,0.982616,28035,-2.64831,24.3306,0.0477818,-2.97053,8.27237,-1.51898,13.4153,-6.35437,13.3356,-1.47138,-0.147908,0.265635,0.533927,1676.64,3.76618,-6869.45,305.441,6869.45,0.444975,-5.1518,1.53249,0.215535,1346.9,11135.9,13.0989,1.03554,0,0,4.7056,0.0393984,0.748628,2.61232,0,0,0,0,0,0,0,0,0,1.40959,0.240779,0.240779,1.40959,20.9595,-19.9282,2,0,0.144525,-9.01635,-1.72652,0,0,0.144618,-9.02904,-1.72333,0,0,0,0,33562.4,0,0,100,
5.8,0,0.983689,28106.1,-2.65949,24.3233,0.140845,-2.91589,8.29789,-1.52553,13.3259,-6.48478,13.2435,-1.49163,-0.142105,0.219462,0.559856,1707.08,4.01,-6866.73,305.799,6866.73,0.472928,-5.03323,1.52528,0.218756,1346.42,11135.6,13.5843,1.04497,0,0,4.71681,0.0391988,0.765474,2.62159,0,0,0,0,0,0,0,0,0,1.40762,0.241335,0.241335,1.40762,20.9185,-19.9609,2,0,0.144241,-8.9558,-1.74164,0,0,0.144287,-8.96975,-1.73816,0,0,0,0,33533.3,0,0,100,
5.9,0,0.984763,28177.1,-2.64551,24.3373,-0.0373898,-2.8589,8.32012,-1.53155,13.235,-6.62413,13.1496,-1.51335,-0.144,0.198235,0.578815,1737.56,4.26918,-6864.08,306.158,6864.08,0.501515,-4.91629,1.51789,0.222177,1345.93,11135.3,14.0697,1.05488,0,0,4.72793,0.0389893,0.782664,2.63089,0,0,0,0,0,0,0,0,0,1.40567,0.241877,0.241877,1.40567,20.8749,-19.9906,2,0,0.144145,-8.89126,-1.75792,0,0,0.144152,-8.90588,-1.7542,0,0,0,0,33504.1,0,0,100,
6,0,0.98584,28248.2,-2.63567,24.3482,-0.175626,-2.80029,8.34126,-1.53773,13.1449,-6.76911,13.0561,-1.53597,-0.15,0.196047,0.591049,1768.08,4.54411,-6861.48,306.518,6861.48,0.530768,-4.80097,1.51062,0.225725,1345.44,11135,14.5551,1.06522,0,0,4.73902,0.0387729,0.79985,2.6402,0,0,0,0,0,0,0,0,0,1.40372,0.242419,0.242419,1.40372,20.8295,-20.0194,2,0,0.144188,-8.82478,-1.77498,0,0,0.144169,-8.83966,-1.77112,0,0,0,0,33475,0,0,100,
6.1,0,0.98692,28319.4,-2.60441,24.3813,-0.563679,-2.74075,8.36292,-1.54444,13.0571,-6.91661,12.9647,-1.55895,-0.15732,0.207215,0.59805,1798.64,4.83521,-6858.95,306.878,6858.95,0.560696,-4.68724,1.50367,0.229292,1344.96,11134.7,15.0405,1.07588,0,0,4.75015,0.0385522,0.816754,2.64955,0,0,0,0,0,0,0,0,0,1.40177,0.244483,0.244483,1.40177,20.7496,-20.0518,2,0,0.144316,-8.75814,-1.79364,0,0,0.144283,-8.77296,-1.78959,0,0,0,0,33445.7,0,0,100,
6.2,0,0.987999,28390.5,-2.62782,24.3596,-0.328618,-2.68069,8.38622,-1.55176,12.972,-7.06443,12.8764,-1.58193,-0.16385,0.227015,0.601317,1829.25,5.14285,-6856.47,307.24,6856.47,0.591294,-4.57501,1.49725,0.232932,1344.47,11134.4,15.5259,1.08365,0,0,4.76168,0.0384114,0.833351,2.65889,0,0,0,0,0,0,0,0,0,1.39983,0.245046,0.245046,1.39983,20.7026,-20.0833,2,0,0.144474,-8.67137,-1.80569,0,0,0.144439,-8.69991,-1.80551,0,0,0,0,33416.5,0,0,100,
6.3,0,0.98908,28461.5,-2.6347,24.3535,-0.279669,-2.62129,8.40895,-1.5597,12.8876,-7.2083,12.7888,-1.60366,-0.167791,0.178617,0.580514,1859.89,5.46746,-6854.05,307.601,6854.05,0.622615,-4.46395,1.49217,0.236706,1343.99,11134.2,16.0114,1.08483,0,0,4.77396,0.0384421,0.849918,2.66825,0,0,0,0,0,0,0,0,0,1.39789,0.245615,0.245615,1.39789,20.656,-20.1146,2,0,0.144607,-8.57683,-1.81454,0,0,0.144587,-8.5936,-1.81157,0,0,0,0,33387.2,0,0,100,
6.4,0,0.990162,28532.5,-2.64351,24.3443,-0.204074,-2.56465,8.42424,-1.56806,12.7969,-7.34188,12.6952,-1.62194,-0.163259,0.0958643,0.547389,1890.58,5.80945,-6851.68,307.964,6851.68,0.654542,-4.35426,1.48481,0.239498,1343.5,11133.9,16.4968,1.08527,0,0,4.78596,0.0384904,0.867594,2.67763,0,0,0,0,0,0,0,0,0,1.39596,0.246183,0.246183,1.39596,20.6114,-20.1392,2,0,0.144523,-8.50471,-1.82727,0,0,0.144573,-8.52086,-1.82468,0,0,0,0,33358,0,0,100,
6.5,0,0.991248,28603.6,-2.66151,24.3228,-0.0094472,-2.51104,8.43172,-1.57581,12.6998,-7.46362,12.5955,-1.63639,-0.146629,0.0258554,0.517041,1921.3,6.16914,-6849.37,308.327,6849.37,0.68691,-4.24628,1.47645,0.241616,1343.02,11133.6,16.9822,1.08495,0,0,4.79769,0.0385572,0.886409,2.68704,0,0,0,0,0,0,0,0,0,1.39407,0.246729,0.246729,1.39407,20.5693,-20.1562,2,0,0.144023,-8.42984,-1.83633,0,0,0.144175,-8.44688,-1.83468,0,0,0,0,33328.6,0,0,100,
6.6,0,0.992338,28674.9,-2.63271,24.3587,-0.402282,-2.46009,8.43292,-1.58176,12.5983,-7.57367,12.4915,-1.64729,-0.119816,-0.0280885,0.49157,1952.07,6.54678,-6847.11,308.692,6847.11,0.719609,-4.14015,1.4675,0.24317,1342.53,11133.4,17.4676,1.08396,0,0,4.80919,0.0386402,0.906063,2.69649,0,0,0,0,0,0,0,0,0,1.39221,0.247225,0.247225,1.39221,20.5301,-20.1668,2,0,0.143062,-8.35127,-1.84124,0,0,0.143314,-8.36909,-1.8405,0,0,0,0,33299.3,0,0,100,
6.7,0,0.993434,28746.4,-2.61857,24.3781,-0.620941,-2.41132,8.42946,-1.585,12.4939,-7.6728,12.3848,-1.65508,-0.0866988,-0.0661013,0.471428,1982.88,6.94256,-6844.91,309.058,6844.91,0.752546,-4.03598,1.45818,0.244242,1342.05,11133.1,17.953,1.0824,0,0,4.82049,0.0387376,0.92631,2.70598,0,0,0,0,0,0,0,0,0,1.39039,0.247652,0.247652,1.39039,20.4935,-20.1721,2,0,0.141682,-8.26987,-1.8423,0,0,0.142022,-8.28811,-1.84235,0,0,0,0,33269.9,0,0,100,
6.8,0,0.994532,28818,-2.64327,24.3456,-0.33013,-2.36425,8.42287,-1.58505,12.3875,-7.76218,12.2772,-1.66026,-0.0514472,-0.089472,0.456334,2013.72,7.35665,-6842.76,309.426,6842.76,0.785651,-3.9338,1.44857,0.244894,1341.56,11132.9,18.4384,1.08028,0,0,4.83157,0.0388484,0.947007,2.7155,0,0,0,0,0,0,0,0,0,1.3886,0.248001,0.248001,1.3886,20.4596,-20.1735,2,0,0.13997,-8.18668,-1.84003,0,0,0.140377,-8.2053,-1.84079,0,0,0,0,33240.5,0,0,100,
